lon,lat,region,elevation,temp,maxtemp,mintemp,prec,maxprec,minprec,ecoregion
83.64527778,26.08194444,sa,74,25.641666491826374,38.70000076293945,9.699999809265137,1127,348,4,Upper Gangetic Plains Moist Deciduous Forests
83.789722,25.996111,sa,68,25.7166668176651,38.900001525878906,9.699999809265137,1030,316,3,Upper Gangetic Plains Moist Deciduous Forests
83.763333,25.980833,sa,71,25.74999988079071,38.900001525878906,9.699999809265137,1033,318,3,Upper Gangetic Plains Moist Deciduous Forests
83.881944,26.028889,sa,70,25.55833327770233,38,9.800000190734863,1019,309,3,Upper Gangetic Plains Moist Deciduous Forests
83.641667,25.965556,sa,73,25.791666626930237,39,9.699999809265137,1091,336,3,Upper Gangetic Plains Moist Deciduous Forests
83.30992,25.93728,sa,77,25.891666889190674,39.400001525878906,9.600000381469727,1138,339,4,Upper Gangetic Plains Moist Deciduous Forests
83.742222,26.099167,sa,71,25.616666595141094,38.599998474121094,9.699999809265137,1083,333,3,Upper Gangetic Plains Moist Deciduous Forests
83.697778,25.929444,sa,70,25.799999952316284,39,9.699999809265137,1049,323,3,Upper Gangetic Plains Moist Deciduous Forests
83.708333,26.166389,sa,70,25.479166507720947,37.5,9.800000190734863,1120,344,4,Upper Gangetic Plains Moist Deciduous Forests
83.799722,26.019167,sa,71,25.67916675408681,38.79999923706055,9.699999809265137,1037,318,3,Upper Gangetic Plains Moist Deciduous Forests
83.658889,26.111667,sa,72,25.608333428700764,38.5,9.699999809265137,1127,347,4,Upper Gangetic Plains Moist Deciduous Forests
83.618889,26.029167,sa,73,25.712499976158142,38.70000076293945,9.699999809265137,1126,348,4,Upper Gangetic Plains Moist Deciduous Forests
83.82,25.892222,sa,70,25.75000003973643,38.599998474121094,9.699999809265137,986,300,3,Upper Gangetic Plains Moist Deciduous Forests
83.753056,25.930833,sa,71,25.720833500226338,38.400001525878906,9.699999809265137,1018,313,3,Upper Gangetic Plains Moist Deciduous Forests
83.795556,26.065833,sa,71,25.62083335717519,38.5,9.699999809265137,1049,322,3,Upper Gangetic Plains Moist Deciduous Forests
83.62138889,26.04861111,sa,73,25.700000007947285,38.70000076293945,9.699999809265137,1130,349,4,Upper Gangetic Plains Moist Deciduous Forests
83.7362222,25.9742222,sa,71,25.77499981721242,39,9.699999809265137,1041,321,3,Upper Gangetic Plains Moist Deciduous Forests
83.787222,26.013611,sa,70,25.69166688124339,38.79999923706055,9.699999809265137,1036,318,3,Upper Gangetic Plains Moist Deciduous Forests
83.641111,25.905556,sa,68,25.87083335717519,39.20000076293945,9.699999809265137,1073,330,3,Upper Gangetic Plains Moist Deciduous Forests
83.28214,25.93691,sa,78,25.883333524068195,39.400001525878906,9.600000381469727,1125,332,4,Upper Gangetic Plains Moist Deciduous Forests
83.661667,26.013611,sa,73,25.72916654745738,38.900001525878906,9.699999809265137,1098,339,3,Upper Gangetic Plains Moist Deciduous Forests
83.658056,26.016667,sa,73,25.729166626930237,38.79999923706055,9.699999809265137,1105,341,3,Upper Gangetic Plains Moist Deciduous Forests
83.573611,26.1225,sa,75,25.604166785875957,38.400001525878906,9.699999809265137,1167,361,4,Upper Gangetic Plains Moist Deciduous Forests
83.743889,25.991111,sa,71,25.75416640440623,39,9.699999809265137,1044,321,3,Upper Gangetic Plains Moist Deciduous Forests
83.739444,26.047778,sa,72,25.666666706403095,38.79999923706055,9.699999809265137,1068,329,3,Upper Gangetic Plains Moist Deciduous Forests
83.579444,25.948056,sa,74,25.87083327770233,39.20000076293945,9.699999809265137,1124,345,4,Upper Gangetic Plains Moist Deciduous Forests
83.765556,25.918889,sa,72,25.691666563351948,38.29999923706055,9.699999809265137,1013,311,3,Upper Gangetic Plains Moist Deciduous Forests
83.573056,26.079722,sa,75,25.62083335717519,38.400001525878906,9.699999809265137,1163,359,4,Upper Gangetic Plains Moist Deciduous Forests
83.581389,26.129722,sa,74,25.612500150998432,38.5,9.699999809265137,1165,360,4,Upper Gangetic Plains Moist Deciduous Forests
83.66928579,25.947758,sa,70,25.795833150545757,39,9.699999809265137,1069,329,3,Upper Gangetic Plains Moist Deciduous Forests
83.764167,26.080556,sa,73,25.608333230018616,38.5,9.699999809265137,1070,329,3,Upper Gangetic Plains Moist Deciduous Forests
83.528611,25.943611,sa,74,25.883333444595337,39.29999923706055,9.699999809265137,1144,351,4,Upper Gangetic Plains Moist Deciduous Forests
83.593611,25.940833,sa,73,25.84583326180776,39.099998474121094,9.699999809265137,1109,341,3,Upper Gangetic Plains Moist Deciduous Forests
83.668611,26.094444,sa,73,25.62083339691162,38.599998474121094,9.699999809265137,1118,345,4,Upper Gangetic Plains Moist Deciduous Forests
83.981111,25.790278,sa,65,25.829166769981384,38.79999923706055,9.800000190734863,960,282,2,Upper Gangetic Plains Moist Deciduous Forests
83.838056,26.080278,sa,70,25.566666682561237,38.20000076293945,9.699999809265137,1042,318,3,Upper Gangetic Plains Moist Deciduous Forests
83.836389,26.115556,sa,69,25.525000015894573,37.70000076293945,9.699999809265137,1053,321,3,Upper Gangetic Plains Moist Deciduous Forests
83.725,25.997778,sa,72,25.74583311875661,39,9.699999809265137,1054,325,3,Upper Gangetic Plains Moist Deciduous Forests
83.706667,25.987778,sa,71,25.775000135103863,39,9.699999809265137,1064,328,3,Upper Gangetic Plains Moist Deciduous Forests
83.653056,26.031944,sa,73,25.71666665871938,38.79999923706055,9.699999809265137,1108,342,4,Upper Gangetic Plains Moist Deciduous Forests
83.6175,26.097778,sa,74,25.62083339691162,38.599998474121094,9.699999809265137,1144,353,4,Upper Gangetic Plains Moist Deciduous Forests
83.597222,26.071389,sa,75,25.641666611035664,38.599998474121094,9.699999809265137,1150,355,4,Upper Gangetic Plains Moist Deciduous Forests
83.574444,26.145556,sa,74,25.608333428700764,38.599998474121094,9.699999809265137,1168,361,4,Upper Gangetic Plains Moist Deciduous Forests
83.606389,26.011111,sa,74,25.74999988079071,38.79999923706055,9.699999809265137,1132,349,4,Upper Gangetic Plains Moist Deciduous Forests
83.768611,25.935556,sa,70,25.733333309491474,38.599998474121094,9.699999809265137,1014,311,3,Upper Gangetic Plains Moist Deciduous Forests
83.628056,26.023333,sa,74,25.72083326180776,38.79999923706055,9.699999809265137,1120,345,4,Upper Gangetic Plains Moist Deciduous Forests
83.693889,26.151667,sa,68,25.545833468437195,37.900001525878906,9.699999809265137,1120,344,4,Upper Gangetic Plains Moist Deciduous Forests
83.611389,26.122778,sa,73,25.59166669845581,38.400001525878906,9.699999809265137,1150,355,4,Upper Gangetic Plains Moist Deciduous Forests
83.74583333,26.00166667,sa,71,25.733333071072895,39,9.699999809265137,1049,323,3,Upper Gangetic Plains Moist Deciduous Forests
84.043889,25.763889,sa,64,25.883333404858906,39.099998474121094,9.800000190734863,964,280,2,Upper Gangetic Plains Moist Deciduous Forests
83.979167,25.795278,sa,66,25.795833309491474,38.599998474121094,9.800000190734863,962,283,2,Upper Gangetic Plains Moist Deciduous Forests
83.76805556,26.05666667,sa,72,25.633333484331768,38.70000076293945,9.699999809265137,1057,325,3,Upper Gangetic Plains Moist Deciduous Forests
83.986111,25.805833,sa,66,25.762500087420147,38.5,9.800000190734863,965,283,2,Upper Gangetic Plains Moist Deciduous Forests
83.959444,25.771944,sa,65,25.87083327770233,39.099998474121094,9.699999809265137,957,281,2,Upper Gangetic Plains Moist Deciduous Forests
83.970833,25.791944,sa,67,25.800000071525574,38.599998474121094,9.800000190734863,961,283,3,Upper Gangetic Plains Moist Deciduous Forests
83.973333,25.769167,sa,64,25.87500003973643,39.099998474121094,9.699999809265137,957,281,2,Upper Gangetic Plains Moist Deciduous Forests
83.975,25.773611,sa,63,25.87499996026357,39.099998474121094,9.800000190734863,958,281,2,Upper Gangetic Plains Moist Deciduous Forests
80.32058333,26.88508333,sa,135,25.487499872843426,39.70000076293945,8.5,961,312,2,Upper Gangetic Plains Moist Deciduous Forests
80.32588889,26.90313889,sa,135,25.462499896685284,39.70000076293945,8.5,965,312,2,Upper Gangetic Plains Moist Deciduous Forests
83.63166667,25.86972222,sa,69,25.883333285649616,39.20000076293945,9.699999809265137,1069,327,3,Upper Gangetic Plains Moist Deciduous Forests
80.37908333,26.91022222,sa,133,25.49999992052714,39.70000076293945,8.5,974,314,2,Upper Gangetic Plains Moist Deciduous Forests
80.38327778,26.90644444,sa,131,25.483333230018616,39.70000076293945,8.600000381469727,972,314,2,Upper Gangetic Plains Moist Deciduous Forests
83.79444444,25.95944444,sa,70,25.733333388964336,38.70000076293945,9.699999809265137,1014,311,3,Upper Gangetic Plains Moist Deciduous Forests
83.728333,26.026667,sa,72,25.68750011920929,38.900001525878906,9.699999809265137,1068,329,3,Upper Gangetic Plains Moist Deciduous Forests
84.024444,25.763611,sa,62,25.891666611035664,39.099998474121094,9.800000190734863,961,280,2,Upper Gangetic Plains Moist Deciduous Forests
84.008611,25.772222,sa,65,25.87083335717519,38.900001525878906,9.800000190734863,961,281,2,Upper Gangetic Plains Moist Deciduous Forests
83.647222,25.995,sa,73,25.77083345254262,38.900001525878906,9.699999809265137,1102,340,3,Upper Gangetic Plains Moist Deciduous Forests
83.848333,26.016667,sa,71,25.61666675408681,38.400001525878906,9.699999809265137,1022,312,3,Upper Gangetic Plains Moist Deciduous Forests
83.815556,25.999167,sa,70,25.68333351612091,38.70000076293945,9.699999809265137,1022,313,3,Upper Gangetic Plains Moist Deciduous Forests
83.832222,26.007222,sa,70,25.675000071525574,38.599998474121094,9.699999809265137,1019,312,3,Upper Gangetic Plains Moist Deciduous Forests
83.769444,25.981111,sa,71,25.745833198229473,38.900001525878906,9.699999809265137,1029,316,3,Upper Gangetic Plains Moist Deciduous Forests
83.638889,26.139722,sa,74,25.58749993642171,38.5,9.699999809265137,1143,352,4,Upper Gangetic Plains Moist Deciduous Forests
83.658333,25.980278,sa,72,25.795833309491474,39,9.699999809265137,1091,336,3,Upper Gangetic Plains Moist Deciduous Forests
81.779167,26.045833,sa,103,25.704166571299236,39,8.899999618530273,963,305,3,Upper Gangetic Plains Moist Deciduous Forests
84.001111,25.781944,sa,64,25.84166685740153,38.79999923706055,9.800000190734863,961,281,2,Upper Gangetic Plains Moist Deciduous Forests
83.730833,25.979444,sa,71,25.754166563351948,39,9.699999809265137,1049,323,3,Upper Gangetic Plains Moist Deciduous Forests
83.775,25.994444,sa,70,25.729166706403095,38.900001525878906,9.699999809265137,1036,318,3,Upper Gangetic Plains Moist Deciduous Forests
83.628333,25.969444,sa,72,25.795833309491474,39,9.699999809265137,1104,340,3,Upper Gangetic Plains Moist Deciduous Forests
83.687778,26.154167,sa,74,25.520833373069763,38,9.699999809265137,1125,346,4,Upper Gangetic Plains Moist Deciduous Forests
83.720278,26.111389,sa,71,25.616666555404663,38.599998474121094,9.699999809265137,1098,338,3,Upper Gangetic Plains Moist Deciduous Forests
83.668611,25.959722,sa,72,25.795833230018616,39,9.699999809265137,1075,331,3,Upper Gangetic Plains Moist Deciduous Forests
83.828889,25.996111,sa,71,25.675000071525574,38.599998474121094,9.699999809265137,1017,311,3,Upper Gangetic Plains Moist Deciduous Forests
83.825833,26.109722,sa,69,25.545833031336468,37.79999923706055,9.699999809265137,1055,322,3,Upper Gangetic Plains Moist Deciduous Forests
83.763611,25.8925,sa,71,25.650000055631,37.900001525878906,9.800000190734863,1005,308,3,Upper Gangetic Plains Moist Deciduous Forests
83.68916667,25.98833333,sa,73,25.766666690508526,39,9.699999809265137,1075,331,3,Upper Gangetic Plains Moist Deciduous Forests
83.78388889,26.09916667,sa,71,25.587499976158142,38.29999923706055,9.699999809265137,1065,327,3,Upper Gangetic Plains Moist Deciduous Forests
83.55333333,26.06194444,sa,73,25.62916652361552,38.20000076293945,9.699999809265137,1166,360,4,Upper Gangetic Plains Moist Deciduous Forests
83.80944444,26.0975,sa,72,25.55416663487752,38.099998474121094,9.699999809265137,1057,323,3,Upper Gangetic Plains Moist Deciduous Forests
83.7075,26.05194444,sa,71,25.674999992052715,38.79999923706055,9.699999809265137,1089,336,3,Upper Gangetic Plains Moist Deciduous Forests
83.60333333,26.02194444,sa,73,25.725000023841858,38.70000076293945,9.699999809265137,1134,350,4,Upper Gangetic Plains Moist Deciduous Forests
83.5175,26.13111111,sa,71,25.579166690508526,38,9.699999809265137,1180,365,4,Upper Gangetic Plains Moist Deciduous Forests
83.56333333,25.93638889,sa,75,25.870833436648052,39.29999923706055,9.800000190734863,1128,346,4,Upper Gangetic Plains Moist Deciduous Forests
83.52166667,26.11833333,sa,72,25.608333508173626,38.20000076293945,9.699999809265137,1180,365,4,Upper Gangetic Plains Moist Deciduous Forests
83.51944444,26.11555556,sa,73,25.604166746139526,38.099998474121094,9.699999809265137,1181,365,4,Upper Gangetic Plains Moist Deciduous Forests
83.56861111,26.19416667,sa,73,25.52916689713796,37.900001525878906,9.699999809265137,1166,361,4,Upper Gangetic Plains Moist Deciduous Forests
83.958889,25.883611,sa,67,25.55833327770233,37.5,9.800000190734863,979,291,3,Upper Gangetic Plains Moist Deciduous Forests
83.630556,25.951944,sa,71,25.80833339691162,39,9.600000381469727,1098,338,3,Upper Gangetic Plains Moist Deciduous Forests
83.6475,26.13111111,sa,74,25.59166669845581,38.400001525878906,9.699999809265137,1139,351,4,Upper Gangetic Plains Moist Deciduous Forests
83.59722222,26.12777778,sa,74,25.604166785875957,38.400001525878906,9.699999809265137,1159,358,4,Upper Gangetic Plains Moist Deciduous Forests
83.5875,26.1325,sa,73,25.608333547910053,38.400001525878906,9.699999809265137,1162,359,4,Upper Gangetic Plains Moist Deciduous Forests
83.71027778,26.04583333,sa,71,25.68333335717519,38.79999923706055,9.699999809265137,1081,333,3,Upper Gangetic Plains Moist Deciduous Forests
83.70805556,26.08055556,sa,73,25.63333336512248,38.70000076293945,9.699999809265137,1097,338,3,Upper Gangetic Plains Moist Deciduous Forests
83.64416667,26.11722222,sa,73,25.587500015894573,38.400001525878906,9.699999809265137,1134,350,4,Upper Gangetic Plains Moist Deciduous Forests
83.794167,26.034444,sa,71,25.650000135103863,38.70000076293945,9.699999809265137,1043,320,3,Upper Gangetic Plains Moist Deciduous Forests
83.589444,26.142778,sa,74,25.600000143051147,38.599998474121094,9.699999809265137,1162,359,4,Upper Gangetic Plains Moist Deciduous Forests
83.81666667,26.04,sa,71,25.637500007947285,38.5,9.699999809265137,1034,316,3,Upper Gangetic Plains Moist Deciduous Forests
83.87277778,26.04361111,sa,70,25.56666644414266,38.099998474121094,9.800000190734863,1026,312,3,Upper Gangetic Plains Moist Deciduous Forests
83.86611111,26.12472222,sa,69,25.508333206176758,37.5,9.699999809265137,1049,319,3,Upper Gangetic Plains Moist Deciduous Forests
83.81888889,26.07027778,sa,71,25.587500055631,38.29999923706055,9.699999809265137,1046,320,3,Upper Gangetic Plains Moist Deciduous Forests
83.611944,25.958611,sa,72,25.8083332379659,39,9.600000381469727,1109,341,3,Upper Gangetic Plains Moist Deciduous Forests
83.83805556,25.96611111,sa,69,25.712499976158142,38.599998474121094,9.699999809265137,1002,306,3,Upper Gangetic Plains Moist Deciduous Forests
83.79277778,26.00833333,sa,69,25.700000166893005,38.79999923706055,9.699999809265137,1029,316,3,Upper Gangetic Plains Moist Deciduous Forests
83.65166667,25.955,sa,72,25.795833230018616,39,9.699999809265137,1084,333,3,Upper Gangetic Plains Moist Deciduous Forests
83.78972222,25.9175,sa,69,25.725000023841858,38.5,9.699999809265137,1002,307,3,Upper Gangetic Plains Moist Deciduous Forests
83.78972222,25.91583333,sa,70,25.72083334128062,38.400001525878906,9.699999809265137,999,306,3,Upper Gangetic Plains Moist Deciduous Forests
83.54472222,26.12972222,sa,76,25.575000246365864,38.20000076293945,9.699999809265137,1175,363,4,Upper Gangetic Plains Moist Deciduous Forests
83.61722222,25.96444444,sa,73,25.791666666666668,39,9.600000381469727,1106,340,3,Upper Gangetic Plains Moist Deciduous Forests
83.8125,26.04527778,sa,71,25.633333404858906,38.5,9.699999809265137,1039,318,3,Upper Gangetic Plains Moist Deciduous Forests
83.894722,25.733889,sa,67,25.90416657924652,39.099998474121094,9.699999809265137,955,282,3,Upper Gangetic Plains Moist Deciduous Forests
83.63527778,25.92472222,sa,71,25.837500015894573,39.099998474121094,9.600000381469727,1078,332,3,Upper Gangetic Plains Moist Deciduous Forests
83.63305556,25.94388889,sa,70,25.820833285649616,39,9.600000381469727,1094,337,3,Upper Gangetic Plains Moist Deciduous Forests
83.533889,25.956667,sa,74,25.87083335717519,39.20000076293945,9.699999809265137,1143,351,4,Upper Gangetic Plains Moist Deciduous Forests
83.71027778,25.93277778,sa,70,25.774999976158142,38.79999923706055,9.699999809265137,1040,320,3,Upper Gangetic Plains Moist Deciduous Forests
83.69277778,26.13,sa,73,25.583333333333332,38.400001525878906,9.699999809265137,1115,343,4,Upper Gangetic Plains Moist Deciduous Forests
83.696667,25.976944,sa,72,25.775000135103863,39,9.699999809265137,1068,329,3,Upper Gangetic Plains Moist Deciduous Forests
83.60111111,25.90555556,sa,71,25.862500071525574,39.099998474121094,9.699999809265137,1092,335,3,Upper Gangetic Plains Moist Deciduous Forests
83.61777778,25.91194444,sa,70,25.854166626930237,39.099998474121094,9.699999809265137,1086,334,3,Upper Gangetic Plains Moist Deciduous Forests
83.69333333,26.08194444,sa,73,25.63333336512248,38.70000076293945,9.699999809265137,1101,339,3,Upper Gangetic Plains Moist Deciduous Forests
83.643611,25.981111,sa,74,25.791666706403095,39,9.699999809265137,1097,338,3,Upper Gangetic Plains Moist Deciduous Forests
83.72972222,26.11944444,sa,72,25.591666618982952,38.5,9.699999809265137,1097,337,4,Upper Gangetic Plains Moist Deciduous Forests
83.68111111,25.98833333,sa,73,25.770833293596905,39,9.699999809265137,1081,333,3,Upper Gangetic Plains Moist Deciduous Forests
83.75222222,26.0875,sa,71,25.61666675408681,38.5,9.699999809265137,1075,331,3,Upper Gangetic Plains Moist Deciduous Forests
83.76027778,25.96555556,sa,70,25.75416664282481,38.79999923706055,9.699999809265137,1027,316,3,Upper Gangetic Plains Moist Deciduous Forests
83.7325,25.89944444,sa,68,25.68333327770233,38.099998474121094,9.800000190734863,1021,313,3,Upper Gangetic Plains Moist Deciduous Forests
83.75416667,25.96666667,sa,71,25.762499928474426,38.900001525878906,9.699999809265137,1034,318,3,Upper Gangetic Plains Moist Deciduous Forests
83.73666667,25.915,sa,68,25.69583324591319,38.20000076293945,9.699999809265137,1022,314,3,Upper Gangetic Plains Moist Deciduous Forests
83.64111111,25.88805556,sa,70,25.87500003973643,39.20000076293945,9.699999809265137,1069,328,3,Upper Gangetic Plains Moist Deciduous Forests
83.64083333,25.89694444,sa,68,25.87083335717519,39.20000076293945,9.699999809265137,1071,329,3,Upper Gangetic Plains Moist Deciduous Forests
83.64555556,25.88805556,sa,69,25.87500003973643,39.20000076293945,9.699999809265137,1063,326,3,Upper Gangetic Plains Moist Deciduous Forests
83.68277778,25.99666667,sa,72,25.75416664282481,39,9.699999809265137,1084,334,3,Upper Gangetic Plains Moist Deciduous Forests
83.71416667,26.05722222,sa,71,25.670833309491474,38.79999923706055,9.699999809265137,1085,334,3,Upper Gangetic Plains Moist Deciduous Forests
83.72305556,26.05222222,sa,72,25.666666626930237,38.79999923706055,9.699999809265137,1082,333,3,Upper Gangetic Plains Moist Deciduous Forests
83.66444444,26.05027778,sa,73,25.68333311875661,38.79999923706055,9.699999809265137,1111,343,4,Upper Gangetic Plains Moist Deciduous Forests
83.840833,25.995833,sa,69,25.675000071525574,38.599998474121094,9.699999809265137,1015,310,3,Upper Gangetic Plains Moist Deciduous Forests
83.78222222,26.08194444,sa,71,25.608333309491474,38.400001525878906,9.699999809265137,1062,326,3,Upper Gangetic Plains Moist Deciduous Forests
83.74194444,26.03277778,sa,71,25.679166833559673,38.900001525878906,9.699999809265137,1059,326,3,Upper Gangetic Plains Moist Deciduous Forests
83.74388889,26.05111111,sa,71,25.65833326180776,38.70000076293945,9.699999809265137,1069,329,3,Upper Gangetic Plains Moist Deciduous Forests
83.69166667,26.00555556,sa,72,25.74583311875661,39,9.699999809265137,1078,332,3,Upper Gangetic Plains Moist Deciduous Forests
83.60861111,25.93972222,sa,70,25.833333094914753,39,9.600000381469727,1100,338,3,Upper Gangetic Plains Moist Deciduous Forests
83.60416667,26.085,sa,74,25.629166682561237,38.599998474121094,9.699999809265137,1151,355,4,Upper Gangetic Plains Moist Deciduous Forests
83.67166667,26.0125,sa,72,25.72916654745738,38.900001525878906,9.699999809265137,1094,337,3,Upper Gangetic Plains Moist Deciduous Forests
83.790833,25.981667,sa,70,25.729166626930237,38.79999923706055,9.699999809265137,1023,314,3,Upper Gangetic Plains Moist Deciduous Forests
83.62333333,25.99277778,sa,74,25.77916673819224,38.900001525878906,9.699999809265137,1116,344,4,Upper Gangetic Plains Moist Deciduous Forests
83.62944444,26.0275,sa,74,25.708333373069763,38.70000076293945,9.699999809265137,1121,346,4,Upper Gangetic Plains Moist Deciduous Forests
83.86083333,25.89805556,sa,68,25.729166626930237,38.29999923706055,9.699999809265137,978,296,3,Upper Gangetic Plains Moist Deciduous Forests
83.6075,25.92944444,sa,72,25.837499976158142,39,9.699999809265137,1103,339,3,Upper Gangetic Plains Moist Deciduous Forests
83.67861111,26.07111111,sa,71,25.650000015894573,38.70000076293945,9.699999809265137,1106,341,4,Upper Gangetic Plains Moist Deciduous Forests
83.85416667,25.9675,sa,69,25.679166436195374,38.5,9.699999809265137,1001,305,3,Upper Gangetic Plains Moist Deciduous Forests
83.67416667,25.91444444,sa,66,25.83749981721242,39.099998474121094,9.699999809265137,1058,325,3,Upper Gangetic Plains Moist Deciduous Forests
83.67972222,25.94305556,sa,70,25.804166436195374,39,9.699999809265137,1063,328,3,Upper Gangetic Plains Moist Deciduous Forests
83.60694444,25.9875,sa,73,25.799999872843426,39,9.600000381469727,1122,346,4,Upper Gangetic Plains Moist Deciduous Forests
83.61527778,25.99611111,sa,74,25.78333334128062,38.900001525878906,9.699999809265137,1119,345,4,Upper Gangetic Plains Moist Deciduous Forests
83.625,25.94055556,sa,69,25.833333333333332,39,9.600000381469727,1090,335,3,Upper Gangetic Plains Moist Deciduous Forests
83.85333333,25.94777778,sa,69,25.68750003973643,38.400001525878906,9.699999809265137,994,302,3,Upper Gangetic Plains Moist Deciduous Forests
83.74111111,26.07388889,sa,71,25.645833214124043,38.599998474121094,9.699999809265137,1079,332,3,Upper Gangetic Plains Moist Deciduous Forests
83.85833333,26.06944444,sa,69,25.575000047683716,38.20000076293945,9.699999809265137,1037,316,3,Upper Gangetic Plains Moist Deciduous Forests
83.62083333,25.89833333,sa,73,25.84166657924652,39.099998474121094,9.699999809265137,1079,331,3,Upper Gangetic Plains Moist Deciduous Forests
83.71777778,25.955,sa,72,25.770833611488342,38.900001525878906,9.699999809265137,1044,322,3,Upper Gangetic Plains Moist Deciduous Forests
83.677778,25.952222,sa,72,25.78749978542328,39,9.699999809265137,1068,329,3,Upper Gangetic Plains Moist Deciduous Forests
83.29688,25.93266,sa,78,25.895833492279053,39.400001525878906,9.600000381469727,1130,335,4,Upper Gangetic Plains Moist Deciduous Forests
83.5775,26.005556,sa,75,25.766666650772095,38.900001525878906,9.600000381469727,1142,352,4,Upper Gangetic Plains Moist Deciduous Forests
83.724167,26.101389,sa,72,25.616666555404663,38.599998474121094,9.699999809265137,1096,337,3,Upper Gangetic Plains Moist Deciduous Forests
83.640556,25.911111,sa,69,25.858333388964336,39.099998474121094,9.699999809265137,1076,331,3,Upper Gangetic Plains Moist Deciduous Forests
83.29476,25.92143,sa,78,25.90000017484029,39.400001525878906,9.600000381469727,1128,334,4,Upper Gangetic Plains Moist Deciduous Forests
83.683056,25.965556,sa,72,25.78749978542328,39,9.699999809265137,1072,330,3,Upper Gangetic Plains Moist Deciduous Forests
83.655278,25.938611,sa,72,25.808333317438763,39.099998474121094,9.600000381469727,1077,331,3,Upper Gangetic Plains Moist Deciduous Forests
83.6525,26.13611111,sa,74,25.58749993642171,38.5,9.699999809265137,1136,350,4,Upper Gangetic Plains Moist Deciduous Forests
83.63444444,25.92638889,sa,70,25.829166730244953,39.099998474121094,9.600000381469727,1082,333,3,Upper Gangetic Plains Moist Deciduous Forests
83.80694444,26.06083333,sa,71,25.604166626930237,38.5,9.699999809265137,1048,321,3,Upper Gangetic Plains Moist Deciduous Forests
83.80666667,26.05805556,sa,72,25.62500003973643,38.5,9.699999809265137,1044,320,3,Upper Gangetic Plains Moist Deciduous Forests
83.62527778,26.05333333,sa,73,25.68333327770233,38.70000076293945,9.699999809265137,1127,348,4,Upper Gangetic Plains Moist Deciduous Forests
83.72194444,26.06805556,sa,70,25.649999896685284,38.70000076293945,9.699999809265137,1086,334,3,Upper Gangetic Plains Moist Deciduous Forests
83.73444444,25.99861111,sa,71,25.74583311875661,39,9.699999809265137,1050,324,3,Upper Gangetic Plains Moist Deciduous Forests
83.75916667,26.0425,sa,71,25.666666626930237,38.79999923706055,9.699999809265137,1057,325,3,Upper Gangetic Plains Moist Deciduous Forests
83.77527778,26.03194444,sa,71,25.670833309491474,38.900001525878906,9.699999809265137,1046,321,3,Upper Gangetic Plains Moist Deciduous Forests
83.75861111,26.03138889,sa,71,25.687500198682148,38.900001525878906,9.699999809265137,1052,324,3,Upper Gangetic Plains Moist Deciduous Forests
83.66555556,25.91972222,sa,71,25.824999888737995,39.099998474121094,9.600000381469727,1066,328,3,Upper Gangetic Plains Moist Deciduous Forests
83.64138889,26.10444444,sa,72,25.616666714350384,38.5,9.699999809265137,1137,351,4,Upper Gangetic Plains Moist Deciduous Forests
83.64527778,25.95583333,sa,74,25.791666587193806,39,9.600000381469727,1088,335,3,Upper Gangetic Plains Moist Deciduous Forests
83.64111111,25.96694444,sa,73,25.791666626930237,39,9.699999809265137,1098,338,3,Upper Gangetic Plains Moist Deciduous Forests
83.62472222,25.98,sa,73,25.800000071525574,39,9.699999809265137,1110,342,3,Upper Gangetic Plains Moist Deciduous Forests
83.20695,25.93103,sa,79,25.84166673819224,38.900001525878906,9.600000381469727,1095,319,4,Upper Gangetic Plains Moist Deciduous Forests
83.61861111,25.94,sa,70,25.824999968210857,39,9.600000381469727,1096,337,3,Upper Gangetic Plains Moist Deciduous Forests
83.679722,26.089167,sa,73,25.63333336512248,38.70000076293945,9.699999809265137,1111,343,4,Upper Gangetic Plains Moist Deciduous Forests
83.88944444,25.93111111,sa,68,25.649999976158142,38,9.699999809265137,985,298,3,Upper Gangetic Plains Moist Deciduous Forests
83.65416667,25.945,sa,72,25.795833269755047,39,9.600000381469727,1078,332,3,Upper Gangetic Plains Moist Deciduous Forests
83.82444444,25.93777778,sa,68,25.733333388964336,38.599998474121094,9.699999809265137,997,305,3,Upper Gangetic Plains Moist Deciduous Forests
83.64194444,25.94944444,sa,72,25.795833269755047,39,9.600000381469727,1087,334,3,Upper Gangetic Plains Moist Deciduous Forests
83.87805556,25.92611111,sa,68,25.662499864896137,38.099998474121094,9.699999809265137,985,299,3,Upper Gangetic Plains Moist Deciduous Forests
83.6675,26.13888889,sa,73,25.574999968210857,38.400001525878906,9.699999809265137,1128,347,4,Upper Gangetic Plains Moist Deciduous Forests
83.6275,26.120278,sa,74,25.583333412806194,38.400001525878906,9.699999809265137,1144,353,4,Upper Gangetic Plains Moist Deciduous Forests
83.825,26.03416667,sa,71,25.62916672229767,38.5,9.699999809265137,1030,315,3,Upper Gangetic Plains Moist Deciduous Forests
83.81972222,25.99361111,sa,70,25.68333351612091,38.70000076293945,9.699999809265137,1019,312,3,Upper Gangetic Plains Moist Deciduous Forests
83.82638889,26.0325,sa,72,25.649999976158142,38.5,9.699999809265137,1029,314,3,Upper Gangetic Plains Moist Deciduous Forests
83.644444,25.967778,sa,72,25.791666626930237,39,9.699999809265137,1093,337,3,Upper Gangetic Plains Moist Deciduous Forests
